name,line
707,"Well, I had no choice because it was top secret."
707,I’m in charge of managing top secret information lol.
707,Wow! She thinks I’m funny.
707,"I’d like to gift u the thrill and joy of riding a roller coaster, MC!"
707,"Ya. But it was just once, and I don’t even remember where it is now~"
707,I just went to install AP…
707,I was only working hard for the organization T_T
707,Is my brain that big?
707,I dunno about any secrets~
707,lol
707,lolololololol
707,"lol well, I guess… I do have secrets."
707,Since I take care of classified information~!
707,"Ya, a bit."
707,I am a bit of the secretive type.
707,Don’t fear me.
707,"If u come over to my place, I’ll give u a smothering hug."
707,Cheer up! Whoot whoot!
707,I’ll give u the proper cat mom send off.
707,Good bye for meow~★
707,No one knows how affectionate I can be lol
707,Right?
707,I hope u believe me.
707,Okay…
707,Thank you.
707,"Ur a nice person, MC!"
707,lol
707,Okay. Hope u make the right decision~
707,I can’t change how u think.
707,I’ll peace out now.
707,I have to work T_T
707,The company’s lucky to have me as their slave…
707,Laterz
707,I’ll be waiting until the day we get to talk again.
707,^^
707,Let’s see if I can research more on MC.
707,Ok. I will make an exception and let you in on some info.
707,"She’s a girl. Young. In my standard, she is cute."
707,Two beautiful eyes and pink lips.
707,She must be reading this conversation through her smartphone.
707,"That’s enough, right?"
707,"Ok, I don’t."
707,Hmm…
707,Hmmmm~.
707,I’m actually not doing a background check on her… I’m searching for the person who sent MC to Rika’s apartment.
707,As always~
707,Maybe.
707,I can’t help it tho T_T
707,Why would the information be called ‘classified’?
707,I have to leave now. Just got more work~
707,Ok.
707,Clap everyone~!
707,Huh? Hey MC~
707,Glad you came lol
707,Hey babe~
707,omg.
707,That was a bit disgusting just now.
707,Ur hard to beat…MC…ugh.
707,Even I can’t handle it.
707,Can’t believe someone beat me…T_T
707,lololol
707,lolololol
707,Sorry.
707,To be honest.
707,I came to procrastinate  because I couldn’t focus on work.
707,Why can’t I focus?
707,Because I like u?
707,…Is it that?
707,Hmm… If u and my Star Wars lego spaceship both drown
707,then I will shout to u to get on that spaceship and escape.
707,…Is this…
707,what people call
707,LO
707,Maybe that’s why?
707,I guess I need Elizabeth 3rd.
707,Maybe I should kidnap her ^^
707,SO
707,MUCH
707,FUN lolol
707,I don’t drink coffee.
707,"I don’t drink coffee, alcohol, or smoke. The only thing I drink is PhD. Pepper."
707,I’m a nice guy who doesn’t do anything bad!
707,I only ethically hack.
707,Hmm…
707,…Yes.
707,"To be honest, I found something cute about u."
707,The password for ur online shopping mall account and ur email account
707,are
707,the
707,same!
707,It’s so cute….lololol
707,Hmm. How did I?
707,I don’t know lol
707,I told you. I was only pretending to hack ur accounts.
707,I’m only researching about that ‘Unknown’ person.
707,What? They r?
707,Hmm…
707,Joke failed!
707,I told you. I was only pretending to hack ur accounts.
707,I’m only researching about that ‘Unknown’ person.
707,"Okay, joke’s over."
707,"To be honest, what I was thinking was…"
707,What if Rika was alive?
707,I can’t get that thought out of my head.
707,Yes I do.
707,If only I could give up my life to get her to come back…
707,It would be nice if only I could do that.
707,She did more good to the world than I would ever do.
707,"If it weren’t for Rika, I wouldn’t be here right now."
707,^^
707,Hmm..
707,I really wish so ^^
707,She was such a good person.
707,There needs to be more people like her… in this world.
707,That would be nice…
707,but I don’t think so.
707,But…
707,I’m sure it’s someone that has to do sth with Rika.
707,So…
707,I really want to find that person.
707,Thinking about this makes me sad.
707,Of course lolol
707,That’s actually a photo of me lol
707,My boss said that everyone would be more productive if I cross-dress
707,so I made this enormous sacrifice for everyone lolol
707,This is…
707,a photo of me lolololololol
707,>_<
707,I don’t like talking about depressing and serious things.
707,I hope there’s only happiness.
707,R u smiling at my photo?
707,I hope u r ^^
707,Ya
707,"My company said that it would be fun, so I did it."
707,lololololol
707,"If I can make everyone happy, then why not…"
707,It was pretty fun lolol
707,"Anyways,"
707,I’m continuing the research on the person who took you to Rika’s apartment.
707,But what I’m worried about…
707,is the possibility that u r in danger.
707,"If that ‘Unknown’ person is not somehow related to Rika, then it means a third party"
707,knows information about the RFA and ur location.
707,If anything happens…
707,please come to this chatroom.
707,^^
707,Even though I can’t be the knight in shining armor to protect u
707,I want to be able to tell the knight who the villain is.
707,I like that attitude lolol
707,Just be safe.
707,Don’t suddenly disappear or anything like that. ^^
707,I think I have to peace out now.
707,It’s getting dark.
707,I’m the one to thank u for listening to me.
707,"Yes, have a good evening."
707,Then peace out.
707,Hey MC!
707,I was just too busy in the morning to log in…
707,I guess he missed me lol
707,I’m sure I’ll get close with u soon lol
707,I worked so hard during the weekend that my shoulders are soooo stiff >_<
707,I didn’t lol. U can look at the chat history.
707,I’m innocent >_<
707,I feel nothing but love for that cat
707,You mean you sneeze lol achew achew
707,But it’s so cute lol
707,lololol which do u hate more lolol
707,lololol u still haven’t gotten over ur fur allergy? lolol
707,lolololol But cats r so cute tho
707,I never abuse her~~ I just play with her.
707,I just well~~~ hug~~~ her
707,and~~~ rub my cheeks on her
707,and~~ hug her
707,and run in circles
707,and I run around with her in my arms lol
707,lol she gets me! yay!
707,Oh~ Yeah. That’s true.
707,Dunno. Don’t remember.
707,No… Pay me if u want me to know…
707,U don’t know car poor? Car hobo.
707,I heard they have a lot of money meow~
707,Big profit for the party meow.
707,Gahh… I got to work. I have to go lol
707,U want to know?
707,But!
707,It’s~ a secret~.
707,Get it on you two.
707,Bye~
707,"Oh, it’s MC."
707,MC has entered.
707,lolol I get to talk with MC.
707,So exciting~.
707,I feel good cuz I finished work earlier than I expected.
707,lol
707,Huh? But…
707,Yes.
707,It’s been so long since I saw his face…
707,I’m gonna forget what he looks like soon.
707,I really hope he tells us the plans fast
707,and we get to hold the party again haha
707,Then so many fun things will happen~~
707,Hmm lol
707,For example…
707,The company I work for right now never gives me days off…
707,But they’ll be forced to give me a holiday.
707,So excited to see the boss’ angry face.
707,…It just means I’m ditching work for a week without asking ^^
707,lololol
707,Why~
707,I don’t have to go to work during the party lol
707,I want to go to have the party soon~~
707,Howdy
707,He must have seen everything we said about the party.
707,Since MC joined the organization
707,we were pretty busy just talking about the party.
707,that says it all.
707,I hope it’s soon.
707,It’s being delayed because of security issues.
707,Ya. Seems so.
707,lololol that’s positive~!
707,omg that’s too harsh!
707,Who the hell would do that.
707,!?
707,Oh the tragic fate of an employee…
707,W…
707,I don’t know how it’s gonna play out…
707,But I want the party fast~
707,I want to give a 90’s greeting~
707,"Yo, yo, homie Joe."
707,"And the law says that work hours are from 00 to 24, right?"
707,Since he can take care of things without hearing her voice?
707,I’m not good at studying too.
707,lololol love the honesty
707,Maybe u have zero interest?
707,lol Don’t worry too much.
707,If you end up hacking beyond national borders you get to memorize world geography pretty quick.
707,I heard young people these days are depressed because of things like that.
707,lololol
707,"Well, they aren’t really on good terms…"
707,;;;
707,That is true…
707,Now that I think about it…
707,Omg;
707,I don’t know…
707,He wasn’t… exactly well.
707,"Even now,"
707,Endless misunderstandings
707,Is our cute Elizabeth doing well?
707,omg
707,If u get older…
707,u become more numb to things like that.
707,I feel that he may be hiding something
707,but I don’t think that he’s changed a lot.
707,That’s what I’m doing right now.
707,That’s nothing new~.
707,A brother hating the sister’s husband is
707,a cliche soap opera story.
707,Ya
707,Hmm~.
707,I did try tracing him…
707,but didn’t find much.
707,"Thanks for saying, MC."
707,But to be honest…
707,Nah
707,It’s not really about that…
707,I kept digging and it seemed…
707,to be related to a religious organization.
707,I was about to look into it more… but I’m just going to keep an eye out for now.
707,"Nah, that’ll never happen."
707,Really?
707,Hmm~.
707,"Okay, I’ll keep that in mind."
707,I’ll have to collect more data.
707,The information isn’t conclusive yet so don’t overreact.
707,"If it’s related to Rika, I’ll make sure to tell u."
707,lol nothing’s hard~ it’s dine.
707,I’ll go get some shut eye now.
707,I stayed up all night working till this afternoon T_T
707,I can’t even keep my eyes open right now…
707,Nah. Got a burger.
707,I’m gonna work hard and die fast.
707,Have no desire to live long lol
707,lol aight.
707,Mehhh~~
707,"Anyways, bye~"
707,Spying.
707,Just kidding~ lol
707,She’s ur fan.
707,lololol
707,How comical.
707,He’s denying what she’s trying so hard to make clear.
707,lololol
707,lololol
707,lolol
707,MC.
707,Can I ask u a question?
707,What kind of a woman do you think would suit me?
707,lololololololol
707,Sorry lololol
707,Alien…
707,Someone brave!
707,Don’t u dare ignore a woman’s sixth sense yo
707,Coreana sitting across from next next next to me said so yo
707,Maybe u r foolish
707,The absolute truth is that
707,all women who care for looks will definitely like you lol
707,Just admit it lolol
707,U make a living out of people who care for looks lolol
707,Ur youtube views are all because of ur face lol
707,ermahgerd
707,I do think that ur going to become a celebrity or a movie star soon tho.
707,Ya that’s true.
707,I doubt u’d change~
707,"U don’t show off, u have no other passion~"
707,Ur a total workaholic lololol
707,U are a bit narcissistic but still lolololol
707,But still~
707,It feels good when more people recognize ur talent~
707,Surrounded by people The popularity!
707,Fame!
707,It’s a huge happiness to have ur name known.
707,Feeling satisfied in a small pond is ungrateful!
707,I helped u in the hopes u’d escape that small pond~! ++
707,Ahem~!
707,U went super viral because it worked lolol
707,"But ultimately, everything worked out right? lolol"
707,He brought a bunch of sponsors to host a huge event
707,and u just kicked it
707,all away~
707,He just doesn’t like him.
707,Ya I think he’s jelly.
707,lolololol makes no sense
707,!
707,I have to go work now.
707,Ya
707,"Anyways, congrats on ur new role."
707,thx ^^
707,"Oh, MC."
707,Ur here ^^
707,Who did u meet with? Were they fun people?
707,Who did you meet with?
707,Oh ho~
707,omg sugar-coated words.
707,What a powerful combination.
707,Moi?
707,I’m waiting until my boss calls.
707,I don’t really have set work hours…
707,If u don’t have set work hours
707,ur practically the company’s slave and not an employee.
707,omg
707,Will they sign?
707,"Since we’re talking about it, u guys should ask that cultured something organization to come to the party."
707,"Hmm~ If MC thinks so, we have no choice."
707,Uhm… I like fun people coming to the party lol
707,I
707,Oh yeah!
707,U know I read a lot of fantasy novels?
707,The movie called Lady of the Bracelets is a masterpiece
707,and I heard that the Lady really exists.
707,Yeah… I want to see more of that animal lol
707,Noooo
707,I know that animal is not real lol
707,I’m not that stupid!
707,lolol Can’t u try looking for her?
707,"lolol Anyways, I really want to meet the Lady of the Bracelets."
707,We went to see the movie Lady of the Bracelets together lolol
707,Oh?
707,"MC, u already know his taste."
707,"lolololol Yeah, find her! lolol"
707,lololol Yeah!
707,Tell me if you find something!
707,I just got work. Disappearing now!
707,Yo…
707,Is anyone here?
707,Yay! It’s you.
707,"You both, plz listen to me."
707,"MC, you were here too."
707,I was trapped inside all day and had to work T_T
707,Wow
707,I must have done something wrong to MC.
707,T_T
707,It’s difficult to say…
707,Ya. Ur right.
707,"The day I reveal top secret information, I might be gone from this world before I know it."
707,It’s a place I’m working part time as a freelancer
707,and they just lock people in for security reasons…
707,"So if I reveal classified information, they’ll probably torture me in the basement…"
707,omg
707,T_T…
707,Ya…
707,I’m a dangerous person so be careful lolol
707,Yeah… Thank you.
707,It’s been a while since I’ve heard something like that.
707,Someone’s worrying for me. So touching!
707,Oh!
707,Is that so!?
707,I am a sensitive person… A creature with a clear innocent heart like a gentle lamb.
707,I am showing my vulnerability right now.
707,Save me T_T
707,What did I ever do T_T
707,I’m a nice person. Don’t say that lolol
707,We can just be friends ^^
707,Ya?
707,Oh…
707,"” I do not really understand what made you say that, but as someone who’s had a considerable amount of life experiences, I cannot say that I have never been in a relationship and I am not an innocent girl who has no experience whatsoever”"
707,You mean this?
707,You can’t take back what’s happened in the past! Unless you have a time machine!
707,Hmm…
707,Then it’s best not to say anything vague like that.
707,Liking someone is selfish.
707,It clouds your mind and makes you do and say things you normally wouldn’t.
707,"But the better you control that, the more control you have over relationships."
707,You can prevent any potential problems and have the upper hand in the relationship.
707,Although loneliness will follow you always (u x YOU o )
707,lololol I don’t know.
707,I don’t really understand what this means.
707,It says so…
707,…in the book called ‘Expert Playboy’.
707,lololol
707,lololololololol
707,Only because I like to read a variety of books.
707,Read it and become a playboy yo.
707,I’m going to get some sleep too… >_<
707,My eyes keep closing.
707,Yeah. Goodbye.
707,Heya MC
707,Ya. Slept like a rock.
707,I don’t feel tired physically..
707,But
707,"mentally, my stress level is MAX"
707,How do I get rid of this stress…?!
707,o_o Game??
707,lol
707,I’d rather make one. Playing it gets boring pretty fast lol
707,Hmm.
707,heya
707,What were u doing?
707,So late at night lol
707,Coffee…?
707,Ur learning how to make coffee…???
707,No way. U can’t.
707,Did you already drink the coffee!?!?!?!?
707,Big trouble…
707,It’s…
707,Gah… I was about to tell MC.
707,"So, I check the health reports of all the members…"
707,Ya…
707,U can never ever!!! drink coffee.
707,"Seeing ur typos above, it seems like ur showing symptoms are showing already."
707,U can never ever!!! drink coffee.
707,"If u do, ur hands will start shaking and u’ll faint eventually."
707,…
707,I’m sorry.
707,U’ve already lost trust in me
707,so u r not listening
707,Ur gonna faint. For real.
707,Ya. Go prepare to faint.
707,You are going to faint today.
707,And there’s a chance you might never wake up again…
707,You have the “Pass Out After Drinking Caffeine Syndrome”
707,Ya
707,…Don’t get so surprised.
707,The disease called “Pass Out After Drinking Caffeine Syndrome”
707,It
707,exists
707,for sure.
707,I look at foreign reports every day.
707,Wiki picture
707,…It’s a rare disease.
707,Oh! That number’s nice. It’s the 10th multiple of 2.
707,According to my data
707,u’ll faint some time between 9 and 10.
707,Ya
707,lol it’s nothing
707,Oh.
707,I recommend drinking chocolate milk before u faint.
707,U have to increase ur blood pressure if u want to wake up faster.
707,I’m worried…T_T
707,Ya. Dealing it wisely is the way to go.
707,…I’m glad to be of help.
707,"Ur young, so u’ll wake up quickly if u do faint, so don’t worry too much."
707,Oh… I got work again.
707,Arrgghh!! Stress!!!
707,Can’t do anything about it…
707,Then I’ll get going.
707,lol
707,U can trust me… ^^
707,Ya. I donated a lot too.
707,Heya MC.
707,A group of developers… and what was the other place.
707,Anyways I donated my talent and gave some lectures. lol
707,Ahem lol
707,I went to the developers meeting and gave them USBs with viruses as gifts ^^
707,Everyone will study to try to get rid of it.
707,"Ultimately, it brings good results ^^"
707,My trade & talent donation ^^
707,Oh. You did?
707,"Don’t worry, I’ll make sure he goes well."
707,Oh!! Right!!
707,Did you… turn on a humidifier in ur room?
707,Yeah…
707,That
707,is
707,because
707,omg it’s already time.
707,We’re in trouble.
707,What do we do about the humidifier.
707,do u have any last words
707,If u don’t turn on a humidifier… u will…
707,I’m sorry.
707,For not being able to protect u.
707,Ya. Hurry up.
707,I think he meant his hands are shaking.
707,"Ya. Well, something like that."
707,You forgave him. Good.
707,It’s MC~ lol
707,Hey hey
707,lmafoooooo
707,Not long till I refer him to a doctor.
707,That’s good for him lol
707,I think she is.
707,So nosy lol
707,Think it’s just for ur interests.
707,Why do u sound like the dean of a private school?
707,Jealous?
707,lololol
707,This isn’t a school.
707,U should date whoever u want to lol
707,"Right. MC, maybe you are jealous lolol"
707,Hysteric women are so scary~~! >.<
707,Scary~ >.<
707,I want to see my Elly~
707,But not now…
707,I’m about to pass out..
707,I’m falling…
707,asleep….Zzzz
707,Zzzz
707,Awake again.
707,I have something to say.
707,I found her.
707,The lady.
707,"…Not her, the Lady of the Workbaskets."
707,Ahem!
707,lololol
707,I’m serious.
707,She’s an amazing lady who made workbaskets for 15 years.
707,^^ The world is full of possibilities.
707,Right.
707,Endless possibilities.
707,The beauty of this world.
707,This world! So beautiful!!
707,Oh…
707,Someone understands this!!
707,We’re meant to be!?
707,I thought u said members shouldn’t date each other?
707,!!!
707,Wow! I wanted to get married at the space station too!
707,We have to invite her to the party.
707,I’ll get to meet the master of workbaskets…!
707,Hell yes!
707,I’ll tell her to send u an email.
707,So excited!!
707,Oh….
707,My eyes are closing…
707,Z
707,Zzz
707,The main character always comes last.
707,"Hey, MC!"
707,Wanna drink some chocolate milk.
707,"Yes, I understand u hating me ^^"
707,But thanks to that ur no longer playing games.
707,Yup. Thank me.
707,It is thanks to me.
707,Without that incident
707,and the supermarket wouldn’t have seen profit go up
707,I wouldn’t have found out who broke my precious figurine
707,"No, actually never mind. This isn’t really important."
707,Ahem lol
707,"Anyways, you who broke my toy"
707,are forgiven!!
707,From a gloomy life!
707,"Without a girlfriend, without games…"
707,a clean life like a potato salad without mayo
707,a life like a worn out hoodie.
707,You have been saved from that life.
707,You were able to reach enlightenment.
707,Yeah! be enlightened!!
707,You don’t believe in God so you’ll never understand.
707,Proof
707,"Nah, never did that."
707,To express my devotion to God.
707,Like a virgin….
707,Haha…. I’m blushing >_<
707,Even if I become a laughing stock…
707,U would say this.
707,“Don’t let your right hand know what your left hand is doing.”
707,The moment u reach enlightenment
707,u will forever be grateful.
707,The day u realize that it’s all thanks to me
707,u’ll realize I have the heart of a parent.
707,…Said the devil.
707,No. Should I say said the angel.
707,Oh my oh my
707,You’re playing games again?
707,So my prayers didn’t work!?!?!?
707,Don’t log on~ Darling~
707,I tried to hard.
707,Don’t play games.
707,I’m so sad T_T
707,Amen.
707,Welcome yo.
707,Woof woof.
707,Ya. Ur attractive.
707,Sometimes I seriously wonder
707,who’s the worst narcissist.
707,Wow! Gimme one lol
707,Why~! I love cats.
707,I want to see Elizabeth too.
707,"To express my love towards Elizabeth,"
707,"I joined People Affectionate Towards Cats, aka, PATS."
707,I’m going to be such an active member ^^
707,"I’ll tell them to contact u, MC^^"
707,I love~ cats.
707,Then everyone will be surprised if MC and I started dating ^^
707,Wow!
707,Shocked
707,Should I…
707,prepare myself? lol
707,At least I’m not childish like u all.
707,^^
707,"Since I’ve relieved my stress from work, I’m gonna go sleep."
707,Bye~^^
707,Out >_<
707,Madam! Please put that taser away! That’s for torture.
707,No.
707,No!
707,No!
707,No. But when did you come in? The gate question changes at midnight… You managed to come in!?
707,No.
707,"Alright alright. You’re the boss and I’m the servant, right?"
707,Because I didn’t work.
707,Oh my god! I can’t believe I didn’t finish work! Oh no! What should I do??
707,I said I don’t care since I like those chips. So the Honey Buddha Chips have nothing to do with my recent performances.
707,But… I do have a prediction report saying that I’ll do really well if I get compensated with cars. Do you want to see it?
707,"Oh, right. Cancel that."
707,I was just about to say. My house is so dirty that I’m always distracted… The boss will understand once we give him a picture of my house.
707,"It’s the lovely scent of Phd. Pepper. I get really focused once I drink it, but once I’m finished, it just makes my house more dirty."
707,"Since my house is like this, I can’t help but imagine decoding all the dust particles that fly around here… Huh…!? Decoding it in my imagination is making me hallucinate all the palm oil particles from the Honey Buddha Chips multiplying exponentially!"
707,"I want to eat them….! Oh, god… I see corn starch and honey particles floating around over there…!"
707,An idiot…? Aren’t you being too harsh to a genius secret agent right now?
707,"No. If you’re not going to clean, then I need to play a round of LOLOL. I’m serious."
707,Huh? What? But why dud my screen freeze…?
707,Me…? Hacked? This is… this is the RFA Messenger server…
707,"Seven is here, meow!!!"
707,Meow?
707,"That’s not it, meow!"
707,Meow meow~
707,Ya.
707,I apologize.
707,I made a grave mistake.
707,This is trouble
707,There was a bug!?!!
707,Sry if i surprised u.
707,"The world is drowning in bugs as sleepless nights go by,"
707,"and rather than let the sensitive one, the cute one, and the game addict meet their downfall,"
707,it is time for me to come to the rescue.
707,But right now
707,it’s an
707,emergency!!!
707,Nah.
707,I respect everyone.
707,"Yes, move over!!"
707,We must destroy our enemies!!
707,"Princess, I will be your knight in shining armor!!!"
707,Ya?
707,I have a good excuse for the bug.
707,In the industry we call internet cockroaches…
707,The answer is
707,HA
707,CKER
707,92$d@93@($
707,Yes… Okay.
707,Someone hacked our messenger’s server.
707,Exactly.
707,In this great messenger
707,"that I, 707 the Great, invented"
707,was hacked!!!
707,You’re… right.
707,But we were hacked again last night.
707,I don’t have clear evidence yet
707,but I think that’s the case…
707,I couldn’t believe my eyes when I first saw the log!!
707,"Ever since you came into RFA,"
707,I tightened the security;;
707,I was really shocked too T_T
707,Nah.
707,Don’t worry. That’s not the case.
707,The person just disappeared after hacking in
707,and I think he’s hiding…
707,"There’s a record of him requesting a call on the messenger,"
707,so I think he sent an alarm or some type of message.
707,I can’t believe what’s happening.
707,I’m getting up!!
707,Yes!!! You’re right!!
707,Ya.
707,He didn’t even touch the database.
707,I’m sorry for making you scared T_T
707,I’m actually worried about that too…
707,There’s a high possibility that it’s the same person.
707,We’ll have to see about that…
707,But they did happen within days one after another
707,so I’ll have to think they are somehow related.
707,"Ya. It makes so much sense that they’re the same person,"
707,but we don’t have any evidence!
707,"After that happened, I tried to tighten the security"
707,"and moved the server far away so that no one can hack into it,"
707,but seeing that it did…
707,I doubt it just randomly hacked into our server;
707,It’s more likely that the hacker is after us for something;;
707,It’ll be more depressing if you sound depressing!!
707,Yup.
707,Turning on serious mode!!
707,Right you are!
707,I’m sorry that
707,I haven’t found anything yet T_T
707,"But since it’s very likely that the hacker is after us,"
707,I think it’s best
707,if everyone’s careful
707,since we don’t know what the hacker is after.
707,"About the hacker,"
707,I’ll look into it real hard
707,Don’t you worry!
707,I’ll prove to everyone that team play is always better than solo play!
707,The environment is important when on a mission!
707,who keeps the place clean!
707,Oh.
707,"Yup, exactly."
707,But what do we do about MC?
707,Ya.
707,Hmm…. Yes.
707,If you think about it
707,it’s most likely that the hacker is after the information stored in that apartment;;
707,I will bestow blessing on you… MC….
707,In the beginning God Seven created the heavens and the internet.
707,"And God Seven said, “Let there be light”, and there was light."
707,And then he bestowed blessing upon mankind made in his image.
707,Hurrah.
707,"If I’m serious about this,"
707,I would like to go there myself
707,to protect MC if possible….
707,Ya.
707,Oh.
707,My brain is starting to race
707,"at such a warm welcome, hahaha."
707,Thank you but
707,I can’t go right away.
707,So sad..
707,T_T
707,Oh.
707,"but,"
707,I’d rather be rejected.
707,"Right now,"
707,I’m busy working for the intelligence agency…
707,I have piles of work to go through…
707,Who knew I’d have to deal with a hacker!
707,There is a way.
707,I installed at the apartment
707,24/7 with
707,I can’t help it!
707,It’s because of work!
707,Ya. The info won’t leak!
707,is in the same position as I am.
707,"Sorry,"
707,but there’s
707,nothing else
707,I can do right now T_T
707,I’ll never take my eyes off it!
707,So that you’re never in danger!
707,"Since we’re talking about it, I should set it up right now!"
707,I will be back ★
707,I’ll try to take care of it asap!
707,OMG We’re reading each other’s minds.
707,alkgj;aelj
707,@tlj3oj3$
707,;3piu9jqt’ae’of
707,(Utp9iotjkj
707,9e;itj3;jf
707,dlkjg
707,eoipk
707,..
707,.
707,ok
707,Not yet…
707,I have so much work for the agency…!!
707,can’t focus…
707,Sorry MC T_T
707,T_T
707,I will!
707,I’ll work harder
707,"just for you, MC!"
707,"I’d like to,"
707,but it’s not that easy to quit your job T_T
707,Oh.
707,That too…
707,"Anyways,"
707,I’ll take care of it
707,as fast as I can so just hang on a bit longer.
707,Nope.
707,and nothing strange happening!!
707,I’ve been looking at it
707,every 2.35 seconds
707,just in case something happens.
707,Ya.
707,But just looking at the screen
707,makes me so frustrated…
707,"We even locked our eyes once, right?!"
707,You seemed to be going to the convenience store earlier.
707,Nah.
707,It doesn’t count since I’m not physically there T_T
707,I want to go to MC and protect her myself!
707,Can’t believe there’s nothing I can do…!!!
707,Ya…
707,I can’t give you a body guard… and I can’t go...
707,Oh.
707,Uhm.
